,dept,title,url,button,pdf_count,pdf_urls,ext_link_count,ext_links
500,dcd,Industrial or Commercial Business Site Assistance,https://www.cityofchicago.org/content/city/en/depts/dcd/provdrs/ec_dev/svcs/request_site_assistance.html,False,0,,0,
501,dcd,Information on Home Buyer Programs,https://www.cityofchicago.org/content/city/en/depts/dcd/provdrs/afford_hous/svcs/request_informationonhomebuyerprograms.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=HOP&invSRDesc=Home%20Ownership%20Programs&locreq=Y
502,cdph,Investigation of a Smoking Complaint,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/behavioral_health/svcs/report_a_smokingcomplaint.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf,4,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/
503,oem,Link Your Cameras into OEMC (Private Sector Camera Initiative),https://www.cityofchicago.org/content/city/en/depts/oem/provdrs/tech/svcs/link_your_cameras.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/oemc/supp_info/OEMC_Private_Sect_Fact_sheet.pdf,0,
504,fss,Homeless Outreach and Prevention (HOP),https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/emerg/svcs/homeless_outreachandengagement.html,False,0,,0,
505,streets,New Tree Planted on Parkway,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/forestry/svcs/public_offered_parkwaytrees.html,False,4,https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/CareoftheChicagoPublicWay.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/CorporateSponTreePlant.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Forestry/Forestry 2013/Chicago_Urban_Tree_Planting_list_2012.pdf | https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Forestry/Forestry 2013/Trees_for_use_in_Restricted_Spaces_4_8_2009.pdf,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SED&invSRDesc=Tree%20Planting&locreq=N
506,dps,Online Ethics Training,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/comp/svcs/online_ethics_trainingforvendors.html,False,0,,0,
507,water,Private Drain Repair,https://www.cityofchicago.org/content/city/en/depts/water/provdrs/engineer/svcs/private_drain_program.html,True,0,,2,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=APD&invSRDesc=PRIVATE%20DRAIN%20PROGRAM&locreq=Y | https://www.google.com/maps/dir/333+S.+State+Street%2C+Chicago%2C+IL%2C+60604
508,streets,Rat Stoppage Tickets,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/rodent/svcs/rat_stoppage_tickets.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SCB&invSRDesc=Sanitation%20Code%20Violation&locreq=Y&stnumreqd=Y
509,other,Red Line Project Information,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/cta/svcs/red_line_south_reconstructionproject.html,False,0,,1,http://www.transitchicago.com/redsouth/
510,streets,Refuse Containers or Garbage Carts,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/streets_san/svcs/roll-out_refuse_carts.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SIH&invSRDesc=Garbage%20Cart%20New%20Service&locreq=Y&stnumreqd=Y
511,dgs,2FM Right of Entry,https://www.cityofchicago.org/content/city/en/depts/dgs/provdrs/asset_management/svcs/right_of_entry.html,False,7,https://www.cityofchicago.org/content/dam/city/depts/dgs/general/2FM_ROE_Request_2017.pdf | https://www.cityofchicago.org/content/dam/city/depts/dgs/general/EDS_INSTRUCTIONS.pdf | https://www.cityofchicago.org/content/dam/city/depts/dgs/general/EDS_FORM.pdf | https://www.cityofchicago.org/content/dam/city/depts/dgs/supp_info/ROE%20Application%20-%20Phase%20I%20ESA%20or%20Survey.pdf | https://www.cityofchicago.org/content/dam/city/depts/dgs/supp_info/ROE%20Application%20-%20Phase%20II%20or%20Geotech.pdf | https://www.cityofchicago.org/content/dam/city/depts/dgs/supp_info/ROE%20Application%20-%20Parking.pdf | https://www.cityofchicago.org/content/dam/city/depts/dgs/supp_info/ROE%20Application%20-%20Filming.pdf,0,
512,mopd,Substance Abuse Prevention Program for the Deaf and Hard of Hearing,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/deaf_and_hard_ofhearingservices/svcs/substance_abuse_aidspreventionprogramforthedeafandhardofhearing.html,False,0,,0,
513,cdph,Screening for Exposure to Second Hand Smoke,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/behavioral_health/svcs/request_an_exposuretosecondhandsmokescreening.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/cdph/tobacco_alchohol_and_drug_abuse/2016ChicagoOpioidReport.pdf,4,https://visitor.r20.constantcontact.com/manage/optin/ea?v=001jsw_pnV76tUmSNJOdEkYeA%253D%253D | http://www.cookcountyclerk.com/vitalrecords/Pages/default.aspx | https://servicerequest.cityofchicago.org/web_intake_chic/Controller | https://www.stopzikachicago.org/
514,fss,Senior Related Literature,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/senior/svcs/senior_related_literature.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=JAC&invSRDesc=Aging%20Related%20Literature&locreq=N
515,water,Sewer Cleaning Inspection,https://www.cityofchicago.org/content/city/en/depts/water/provdrs/engineer/svcs/request_sewer_cleaninginspection.html,True,0,,2,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=CHECKFOR&invSRDesc=Check-for-Cleaning&locreq=Y | https://www.google.com/maps/dir/333+S.+State+Street%2C+Chicago%2C+IL%2C+60604
516,mopd,Accessibility Compliance - Site Inspections,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/comply/svcs/site_inspections.html,False,0,,0,
517,streets,Towing Information; Towing Process,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/traffic/svcs/overview_of_towingprocess.html,False,0,,0,
518,streets,Tree Debris Removal,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/forestry/svcs/tree_debris_removal.html,True,0,,1,http://311request.cityofchicago.org/reports/new?service_id=4fd3bbf8e750846c53000069
519,streets,Tree Planting,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/forestry/svcs/tree_planting.html,True,1,https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/Forestry/Forestry 2013/Chicago_Urban_Tree_Planting_list_2012.pdf,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SED&invSRDesc=Tree%20Planting&locreq=N&stnumreqd=N
520,streets,Tree Trimming,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/forestry/svcs/tree_trimming.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SEF&invSRDesc=Tree%20Trim&locreq=Y&stnumreqd=Y
521,streets,Weed Cutting/ Weed Removal,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/street/svcs/weed_control.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/streets/general/NoSprayOption.pdf,0,
522,streets,Wire Basket,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/street/svcs/request_a_wire_basket.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SCS&invSRDesc=Wire%20Basket&locreq=N
523,streets,Wood Chips - Forestry,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/forestry/svcs/wood_chips.html,False,0,,0,
524,streets,Yard Waste Collection,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/streets_san/svcs/yard_waste.html,True,0,,1,https://servicerequest.cityofchicago.org/web_intake_chic/Controller?op=locform&invSRType=SCQ&invSRDesc=Yard%20Waste&locreq=N&stnumreqd=N
526,oem,Services,https://www.cityofchicago.org/content/city/en/depts/oem/provdrs/alertchicago/svcs.html,False,0,,0,
528,cpd,Services,https://www.cityofchicago.org/content/city/en/depts/cpd/provdrs/police_services/svcs.html,False,0,,0,
530,oem,Services,https://www.cityofchicago.org/content/city/en/depts/oem/provdrs/edu/svcs.html,False,0,,0,
533,mayor,Services,https://www.cityofchicago.org/content/city/en/depts/mayor/provdrs/special_prog/svcs.html,False,0,,0,
536,bldgs,Building Code and Zoning Ordinance Matrix,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/stand_plan/svcs/Matrix.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/SPR/ChicagoBuildingCodeandZoningOrdinanceMatrix.pdf,0,
537,bldgs,Stage and Platform Permits,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/stand_plan/svcs/stages-and-platform.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/EZPERMIT/StagesPlatforms20162017.pdf,0,
538,bldgs,Wireless Antenna Permit Process,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/stand_plan/svcs/wireless-antenna-permit-process.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/SPR/WirelessAntennaPermitProcesses2017.pdf,0,
539,fin,Services,https://www.cityofchicago.org/content/city/en/depts/fin/provdrs/utility_billing/svcs.html,False,0,,0,
542,cdph,Services,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/data_reports_and_administration/svcs.html,False,0,,0,
544,cdph,Services,https://www.cityofchicago.org/content/city/en/depts/cdph/provdrs/behavioral_health/svcs.html,False,0,,0,
545,bldgs,Developer Services,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/dev_svcs.html,False,1,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/DEVSERVICES/DeveloperServicesFlowChart09252015.pdf,1,http://planreview.cityofchicago.org/projectdox/workfloweforms/AppRequest.aspx
546,bldgs,Services,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/dev_svcs/svcs.html,False,0,,0,
547,mopd,Services,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/emp/svcs.html,False,0,,0,
548,fss,Services,https://www.cityofchicago.org/content/city/en/depts/fss/provdrs/senior/svcs.html,False,0,,0,
549,cdot,Services,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs.html,False,0,,0,
550,dps,Services,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/cert/svcs.html,False,0,,0,
551,dca,Services,https://www.cityofchicago.org/content/city/en/depts/dca/provdrs/attractions_eventsandexhibitions/svcs.html,False,0,,0,
552,dcd,Services,https://www.cityofchicago.org/content/city/en/depts/dcd/provdrs/afford_hous/svcs.html,False,0,,0,
553,cfd,Services,https://www.cityofchicago.org/content/city/en/depts/cfd/provdrs/prevent/svcs.html,False,0,,0,
554,fin,Services,https://www.cityofchicago.org/content/city/en/depts/fin/provdrs/ben/svcs.html,False,0,,0,
555,streets,Services,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/forestry/svcs.html,False,0,,0,
556,mopd,Services,https://www.cityofchicago.org/content/city/en/depts/mopd/provdrs/deaf_and_hard_ofhearingservices/svcs.html,False,0,,0,
557,cdot,Services,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/conservation_outreachgreenprograms/svcs.html,False,0,,0,
558,igo,Services,https://www.cityofchicago.org/content/city/en/depts/igo/provdrs/careers/svcs.html,False,0,,0,
559,dca,Services,https://www.cityofchicago.org/content/city/en/depts/dca/provdrs/markets_and_neighborhoodprograms/svcs.html,False,0,,0,
560,dcd,Services,https://www.cityofchicago.org/content/city/en/depts/dcd/provdrs/planning_and_policydivision/svcs.html,False,0,,0,
561,dca,Services,https://www.cityofchicago.org/content/city/en/depts/dca/provdrs/chicago_festivals/svcs.html,False,0,,0,
562,dca,Apply to Perform at Maxwell Street Market,https://www.cityofchicago.org/content/city/en/depts/dca/provdrs/markets_and_neighborhoodprograms/svcs/apply_to_performatthemaxwellstreetmarket.html,False,0,,3,https://www.surveymonkey.com/s/6B6GZBD | https://www.google.com/maps/dir/78+E.+Washington+St.%2C+Chicago%2C+IL%2C+60602 | http://www.maxwellstreetmarket.us
563,cacc,Services,https://www.cityofchicago.org/content/city/en/depts/cacc/provdrs/care/svcs.html,False,0,,0,
564,bldgs,Services,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/sewers/svcs.html,False,0,,0,
565,cdot,Driveway Permits,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/construction_information/svcs/driveway_permits.html,False,3,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/Municipal_Commercial_and_Residential_Driveways.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/Residential_Driveway_Permit_Application.pdf | https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/Commercial_Driveway_Permit_Application.pdf,0,
566,other,Services,https://www.cityofchicago.org/content/city/en/depts/other/provdrs/treasurer/svcs.html,False,0,,0,
567,bacp,Services,https://www.cityofchicago.org/content/city/en/depts/bacp/provdrs/cable_25/svcs.html,False,0,,0,
568,bldgs,Services,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/gen_contract/svcs.html,False,0,,0,
569,streets,City Festivals/Film Locations,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/traffic/svcs/city_festivals_filmlocations.html,False,0,,0,
570,streets,Common Towing Questions,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/traffic/svcs/common_towing_questions.html,False,0,,10,https://webapps1.cityofchicago.org/vehicleSearch/ | http://maps.yahoo.com/map?q1=400%20E.%20Wacker%20Dr.%20Chicago%2C%20IL&mag=5&ard=1 | http://maps.yahoo.com/ | http://maps.yahoo.com/map?q1=103rd%20and%20Doty%20Chicago%20IL%2000000%20us&mag=7&ard=1 | http://maps.yahoo.com/map?q1=701%20N.%20Sacremento%20Chicago%2C%20IL%20us&mag=5&ard=1 | http://maps.yahoo.com/map?q1=701%20N.%20Sacremento%20Chicago%2C%20IL%20us&mag=5&ard=1 | http://maps.yahoo.com/map?q1=701%20N.%20Sacremento%20Chicago%2C%20IL%20us&mag=5&ard=1 | http://chicityclerk.com/programs-services/claims/ | http://mailto:StreetsAndSan@cityofchicago.org | http://mailto:StreetsAndSan@cityofchicago.org
571,streets,Illegally Parked Vehicles,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/traffic/svcs/towing_of_illegallyparkedvehicles.html,False,0,,1,https://webapps1.cityofchicago.org/vehicleSearch/
572,streets,Relocated & Towed Vehicle Information,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/traffic/svcs/relocated_towed_vehicleinformation.html,False,0,,1,https://webapps1.cityofchicago.org/vehicleSearch/
573,streets,Towing Contracts and Payments,https://www.cityofchicago.org/content/city/en/depts/streets/provdrs/traffic/svcs/towing_contractsandpayments.html,False,0,,1,https://webapps1.cityofchicago.org/VCSearchWeb/org/cityofchicago/vcsearch/controller/agencySelection/displayAgencyHome.do
574,bldgs,Certificate of Occupancy Inspection,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/inspect/svcs/request_a_certificateofoccupancyinspection.html,True,0,,1,https://webapps1.cityofchicago.org/eforms/org/cityofchicago/certificateOcc/index.jsp
575,bldgs,Exposed Metal Inspections,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/inspect/svcs/Inspection.html,False,2,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Inspections/ArchitecturalStructuralIronInspectionFormJune2016R.pdf | https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Inspections/ArchitecturalStructuralIronInspectionFeeJune2017.pdf,0,
576,bldgs,How to Prepare for Your Residential Building's LSE inspection,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/inspect/svcs/how_to_prepare_foryourresidentialbuildingslseinspection.html,False,0,,0,
577,bldgs,Life Safety High-Rise Information - Wireless Voice Communication System,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/inspect/svcs/wireless_voice_communicationsystempercodesection3413-196-204.html,False,0,,0,
578,bldgs,Roof-Top Water Tanks,https://www.cityofchicago.org/content/city/en/depts/bldgs/provdrs/inspect/svcs/roof-top-water-tanks.html,False,0,,0,
656,cdot,Chicago Traffic Information,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/traffic_signals_andstreetlights/svcs/chicago_traffic_information.html,True,0,,1,http://www.ChicagoTrafficTracker.com
657,cdot,Request Alley Lights,https://www.cityofchicago.org/content/city/en/depts/cdot/provdrs/traffic_signals_andstreetlights/svcs/alley_lights.html,True,0,,1,http://311request.cityofchicago.org/reports/new?service_id=4ffa9cad6018277d4000007b
658,ethics,Services,https://www.cityofchicago.org/content/city/en/depts/ethics/provdrs/lobby/svcs.html,False,0,,0,
659,dps,Awarded Contracts,https://www.cityofchicago.org/content/city/en/depts/dps/provdrs/contract/svcs/awarded_contracts.html,True,38,https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Jan2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Feb2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Mar2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Apr2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/May2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/June2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/July2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Aug2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Sept2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Oct2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Nov2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2002AwardedContracts/Dec2002_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Jan2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Feb2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Mar2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/May2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/June2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/July2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Aug2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Sept2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Oct2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Nov2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2001AwardedContracts/Dec2001_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Jan2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Feb2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Mar2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Apr2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/May2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/June2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/July2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Aug2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Sept2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Oct2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Nov2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/2000AwardedContracts/Dec2000_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/1999AwardedContracts/Oct1999_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/1999AwardedContracts/Nov1999_Awards.pdf | https://www.cityofchicago.org/content/dam/city/depts/dps/AwardedContracts1999to2002/1999AwardedContracts/Dec1999_Awards.pdf,1,https://webapps1.cityofchicago.org/VCSearchWeb/org/cityofchicago/vcsearch/controller/agencySelection/begin.do
